rank,Youtuber,subscribers,video views,video count,category,started,year,freq_m
825,Varsha Singh Rajput,6130000,3809074528,538,Entertainment,2014,9.5,4.719298245614035
826,iPantellas,6120000,3559364350,991,Entertainment,2009,14.5,5.695402298850574
827,Skeppy,6120000,1575339244,1246,Entertainment,2015,8.5,12.215686274509805
828,TIMEBEAT ENTERTAINMENT,6120000,423217060,121,Entertainment,2015,8.5,1.1862745098039216
829,اغرب,6120000,985498985,1549,Entertainment,2014,9.5,13.587719298245615
830,88rising,6120000,3296703010,1068,Entertainment,2016,7.5,11.866666666666667
831,POPSUGAR Fitness,6110000,973253235,1718,Entertainment,2010,13.5,10.604938271604938
832,Wolfoo and Friends - Official Channel,6110000,58812594,1,Entertainment,2017,6.5,0.012820512820512822
833,Meera Stars,6110000,1428477574,416,Entertainment,2016,7.5,4.622222222222223
834,SORPRENDENTE,6110000,2119877562,1287,Entertainment,2018,5.5,19.5
835,عمر عبدالرحمن | Omar Abdulrahman,6110000,897722980,429,Entertainment,2012,11.5,3.1086956521739126
836,Jungle Survival,6100000,910759560,289,Entertainment,2014,9.5,2.5350877192982457
837,MARKO,6090000,956823542,240,Entertainment,2017,6.5,3.0769230769230766
838,La Voz Kids Colombia,6090000,3345223593,1524,Entertainment,2014,9.5,13.36842105263158
839,Al Jasar Siddiqui,6080000,2326630565,1055,Entertainment,2017,6.5,13.525641025641027
840,The Screen Patti,6080000,815248680,331,Entertainment,2015,8.5,3.245098039215686
841,123 GO! GOLD Indonesian,6060000,2525236785,998,Entertainment,2019,4.5,18.48148148148148
842,DIEN QUAN Comedy / Hài,6060000,4087109540,4285,Entertainment,2014,9.5,37.58771929824561
843,Celine & Michiel,6060000,5300829617,705,Entertainment,2019,4.5,13.055555555555555
844,Milli Star,6050000,6754924413,959,Entertainment,2020,3.5,22.833333333333332
845,Sonam Prajapati,6050000,2726281441,1542,Entertainment,2014,9.5,13.526315789473685
846,Jarrett Stod,6050000,3682581042,643,Entertainment,2020,3.5,15.30952380952381
847,ADHARV & COUSINS JOURNEY,6050000,5950494963,869,Entertainment,2020,3.5,20.69047619047619
848,Univision,6050000,2644432461,25966,Entertainment,2006,17.5,123.64761904761905
849,Gavin Magnus,6030000,1336250839,794,Entertainment,2016,7.5,8.822222222222221
850,Julien Bam,6030000,1614764311,239,Entertainment,2012,11.5,1.7318840579710146
851,MTV India,6030000,2539053752,11384,Entertainment,2006,17.5,54.20952380952381
852,Telefe,6030000,4726401020,80578,Entertainment,2012,11.5,583.8985507246376
853,GRM Daily,6030000,6997627420,14044,Entertainment,2011,12.5,93.62666666666667
854,Thiago Reis,6020000,1248652805,2488,Entertainment,2016,7.5,27.644444444444446
855,Bollywood Spy,6020000,2693752405,71115,Entertainment,2016,7.5,790.1666666666666
856,SR Brothers,6010000,1521546442,55,Entertainment,2018,5.5,0.8333333333333334
857,Bia Lobo,6000000,3139927426,524,Entertainment,2014,9.5,4.5964912280701755
858,SpongeBob SquarePants Official,6000000,5034778226,1176,Entertainment,2019,4.5,21.777777777777775
859,De'arra & Ken 4 Life,5990000,789033341,254,Entertainment,2014,9.5,2.2280701754385963
860,J97,5990000,787291214,30,Entertainment,2020,3.5,0.7142857142857143
861,Dancefit Live,5990000,1224526706,231,Entertainment,2016,7.5,2.566666666666667
862,Operação Cinema,5970000,976369449,741,Entertainment,2015,8.5,7.264705882352941
863,Vincent Raditya,5970000,569907531,682,Entertainment,2006,17.5,3.247619047619047
864,معكم منى الشاذلي,5970000,2199923891,7070,Entertainment,2018,5.5,107.12121212121212
865,Lifetime,5970000,6929430297,10310,Entertainment,2006,17.5,49.095238095238095
866,Eagle Premier Station,5960000,1550056873,302,Entertainment,2014,9.5,2.649122807017544
867,Talk Shows Central,5960000,1132476584,40700,Entertainment,2014,9.5,357.0175438596491
868,Official World of Dance,5960000,1238230462,4326,Entertainment,2010,13.5,26.703703703703706
869,SunnydahyeIn,5960000,1653618253,1573,Entertainment,2015,8.5,15.42156862745098
870,Pragati Verma,5950000,1659210616,211,Entertainment,2018,5.5,3.1969696969696972
871,Ultra Action Hits,5950000,1166174119,877,Entertainment,2016,7.5,9.744444444444445
872,PPTV HD 36,5940000,736905172,28326,Entertainment,2013,10.5,224.80952380952382
873,Nadir Sailov,5920000,7394617327,761,Entertainment,2018,5.5,11.530303030303031
874,RainbowToyTocToc,5910000,274040846,37,Entertainment,2016,7.5,0.41111111111111115
875,DENNY CAKNAN,5910000,1878024550,128,Entertainment,2015,8.5,1.2549019607843137
876,Tiana Wilson,5910000,1626023335,417,Entertainment,2017,6.5,5.346153846153847
877,Marcelo Alcázar,5900000,2151185373,432,Entertainment,2009,14.5,2.4827586206896552
878,Bollywood Now,5900000,3343480164,46078,Entertainment,2009,14.5,264.81609195402297
